dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,dis_10,dis_11,dis_12,dis_13,row,col,distance
30.0,39.45883931389771,39.45883931389771,44.294469180700204,30.594117081556707,30.594117081556707,36.6196668472011,21.840329667841555,24.73863375370596,8.485281374238571,8.485281374238571,21.840329667841555,33.54101966249685,16,11,4.242640687119286
15.0,6.0,13.416407864998739,27.65863337187866,3.0,12.36931687685298,27.166155414412252,12.0,32.449961479175904,27.0,29.546573405388312,38.18376618407356,47.43416490252569,5,9,36.124783736376884
17.492855684535904,3.0,15.0,30.0,9.486832980505138,17.492855684535904,31.32091952673165,18.24828759089466,36.24913792078372,33.13608305156178,36.24913792078372,44.598206241955516,53.413481444294575,3,8,42.42640687119285
19.209372712298546,4.242640687119286,9.486832980505138,24.186773244895647,6.708203932499369,10.816653826391967,24.73863375370596,15.297058540778353,36.6196668472011,30.14962686336267,31.32091952673165,38.41874542459709,46.861498055439924,4,10,39.0
21.213203435596427,37.107950630558946,41.677331968349414,50.91168824543142,28.460498941515414,34.205262752974136,45.0,20.12461179749811,9.486832980505138,9.486832980505138,21.213203435596427,36.124783736376884,48.093658625644196,15,6,13.41640786499874
44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136,3,19,49.92995093127972
4.242640687119286,19.209372712298546,29.546573405388312,43.68065933568311,15.297058540778353,27.166155414412252,42.1070065428546,16.15549442140351,21.213203435596427,25.80697580112788,34.205262752974136,46.95742752749558,57.9396237474839,7,4,34.98571136907181
37.107950630558946,24.73863375370596,13.416407864998739,6.708203932499369,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,49.92995093127972,36.124783736376884,29.546573405388312,27.166155414412252,30.886890422961002,5,17,41.67733196834941
23.430749027719962,6.0,6.0,21.0,10.816653826391967,10.816653826391967,22.847319317591726,18.973665961010276,40.80441152620633,33.54101966249685,33.54101966249685,39.1152144312159,46.66904755831214,3,11,42.1070065428546
28.460498941515414,16.15549442140351,6.708203932499369,13.416407864998739,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,42.638011210655684,30.886890422961002,27.166155414412252,29.546573405388312,36.124783736376884,5,14,37.947331922020545
32.31098884280702,18.24828759089466,6.708203932499369,9.486832980505138,18.973665961010276,8.485281374238571,10.816653826391967,23.430749027719962,46.861498055439924,34.98571136907181,30.594117081556707,31.32091952673165,36.6196668472011,4,15,41.78516483155236
17.492855684535904,6.708203932499369,10.816653826391967,24.73863375370596,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,34.205262752974136,27.166155414412252,28.460498941515414,36.124783736376884,45.0,5,10,36.0
15.0,4.242640687119286,15.297058540778353,30.14962686336267,6.708203932499369,16.15549442140351,30.594117081556707,15.297058540778353,33.54101966249685,30.14962686336267,33.54101966249685,42.42640687119285,51.61395160225576,4,8,39.45883931389771
15.297058540778353,18.24828759089466,20.12461179749811,30.0,9.486832980505138,12.727922061357855,25.63201123595259,3.0,25.80697580112788,15.297058540778353,17.492855684535904,28.30194339616981,39.0,9,10,24.0
21.213203435596427,3.0,9.0,24.0,9.486832980505138,12.727922061357855,25.63201123595259,18.24828759089466,39.1152144312159,33.13608305156178,34.205262752974136,40.80441152620633,48.83646178829912,3,10,42.0
32.31098884280702,32.449961479175904,27.65863337187866,28.460498941515414,25.45584412271571,18.973665961010276,20.12461179749811,20.12461179749811,36.49657518178932,18.973665961010276,8.485281374238571,10.816653826391967,21.840329667841555,12,15,21.213203435596427
22.847319317591726,41.677331968349414,48.83646178829912,60.0,34.205262752974136,42.638011210655684,55.072679252057455,27.65863337187866,4.242640687119286,21.213203435596427,33.13608305156178,48.093658625644196,60.07495318350236,15,2,24.738633753705958
15.297058540778353,12.36931687685298,15.0,26.832815729997478,4.242640687119286,9.486832980505138,24.186773244895647,6.708203932499369,29.698484809834994,21.213203435596427,22.847319317591726,31.89043743820395,41.677331968349414,7,10,30.0
13.416407864998739,9.0,15.0,28.460498941515414,0.0,12.0,27.0,9.0,30.0,24.0,26.832815729997478,36.124783736376884,45.79301256742124,6,9,33.13608305156178
12.0,15.0,19.209372712298546,30.886890422961002,6.0,13.416407864998739,27.65863337187866,3.0,25.45584412271571,18.0,21.633307652783934,32.449961479175904,42.95346318982906,8,9,27.166155414412252
10.816653826391967,21.213203435596427,25.80697580112788,36.6196668472011,12.36931687685298,19.209372712298546,32.31098884280702,4.242640687119286,19.209372712298546,12.36931687685298,19.209372712298546,32.31098884280702,43.68065933568311,10,8,21.840329667841555
32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787,2,14,46.57252408878007
36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425,3,16,45.69463863518345
53.16013544000805,49.20365840057018,40.36087214122113,32.31098884280702,44.294469180700204,34.205262752974136,24.186773244895647,40.80441152620633,57.078892771321335,39.1152144312159,27.166155414412252,12.36931687685298,3.0,13,22,37.947331922020545
9.486832980505138,12.36931687685298,19.209372712298546,32.31098884280702,4.242640687119286,15.297058540778353,30.14962686336267,6.708203932499369,25.80697580112788,21.213203435596427,25.80697580112788,36.6196668472011,46.95742752749558,7,8,30.59411708155671
24.186773244895647,9.486832980505138,4.242640687119286,18.24828759089466,10.816653826391967,6.708203932499369,18.973665961010276,17.492855684535904,40.36087214122113,31.32091952673165,30.14962686336267,34.98571136907181,42.42640687119285,4,12,39.45883931389771
9.0,15.297058540778353,21.213203435596427,33.54101966249685,6.708203932499369,16.15549442140351,30.594117081556707,4.242640687119286,23.430749027719962,18.24828759089466,23.430749027719962,34.98571136907181,45.69463863518345,8,8,27.65863337187866
6.0,15.0,25.63201123595259,40.024992192379,12.0,24.0,39.0,15.0,24.73863375370596,26.832815729997478,33.941125496954285,45.79301256742124,56.36488268416781,6,5,36.24913792078372
16.15549442140351,9.486832980505138,12.727922061357855,25.63201123595259,3.0,9.0,24.0,9.486832980505138,31.89043743820395,24.186773244895647,25.63201123595259,33.941125496954285,43.26661530556787,6,10,33.0
40.80441152620633,27.166155414412252,15.297058540778353,3.0,27.65863337187866,16.15549442140351,6.0,30.886890422961002,54.08326913195984,40.36087214122113,33.54101966249685,30.0,32.31098884280702,4,18,45.79301256742124
24.186773244895647,6.0,13.416407864998739,27.65863337187866,15.0,19.209372712298546,30.886890422961002,24.0,42.95346318982906,39.0,40.80441152620633,47.43416490252569,55.154328932550705,1,9,48.09365862564421
20.12461179749811,8.485281374238571,8.485281374238571,21.840329667841555,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,36.124783736376884,27.65863337187866,27.65863337187866,34.205262752974136,42.638011210655684,5,11,36.124783736376884
6.0,16.15549442140351,23.430749027719962,36.24913792078372,8.485281374238571,18.973665961010276,33.54101966249685,6.708203932499369,21.633307652783934,18.973665961010276,25.45584412271571,37.589892258425,48.46648326421053,8,7,28.46049894151541
31.32091952673165,18.973665961010276,8.485281374238571,10.816653826391967,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,45.0,32.449961479175904,27.65863337187866,28.460498941515414,34.205262752974136,5,15,39.0
6.708203932499369,12.727922061357855,22.847319317591726,37.107950630558946,9.0,21.0,36.0,12.727922061357855,25.63201123595259,25.63201123595259,31.89043743820395,43.26661530556787,53.665631459994955,6,6,35.11409973215888
25.45584412271571,33.54101966249685,33.54101966249685,39.1152144312159,24.73863375370596,24.73863375370596,31.89043743820395,16.15549442140351,24.0,6.0,6.0,21.0,33.0,14,11,9.486832980505136
18.973665961010276,21.840329667841555,21.840329667841555,29.698484809834994,13.416407864998739,13.416407864998739,24.186773244895647,6.708203932499369,26.832815729997478,13.416407864998739,13.416407864998739,24.186773244895647,35.11409973215888,10,11,21.213203435596427
49.47726750741192,45.0,36.124783736376884,28.460498941515414,40.24922359499622,30.0,20.12461179749811,37.107950630558946,54.332310828824504,36.49657518178932,24.73863375370596,10.816653826391967,6.708203932499369,12,21,36.24913792078372
31.89043743820395,12.727922061357855,9.486832980505138,20.12461179749811,20.12461179749811,18.24828759089466,25.45584412271571,28.460498941515414,49.92995093127972,42.95346318982906,42.1070065428546,45.69463863518345,51.61395160225576,0,12,51.35172830587107
29.698484809834994,10.816653826391967,6.708203932499369,18.973665961010276,17.492855684535904,15.297058540778353,23.430749027719962,25.63201123595259,47.43416490252569,40.024992192379,39.1152144312159,42.95346318982906,49.20365840057018,1,12,48.373546489791295
3.0,16.970562748477143,26.832815729997478,40.80441152620633,12.36931687685298,24.186773244895647,39.1152144312159,13.416407864998739,21.840329667841555,24.186773244895647,31.89043743820395,44.294469180700204,55.154328932550705,7,5,33.54101966249685
13.416407864998739,21.0,24.186773244895647,34.205262752974136,12.0,16.970562748477143,29.546573405388312,3.0,21.633307652783934,12.0,16.970562748477143,29.546573405388312,40.80441152620633,10,9,21.213203435596427
26.832815729997478,39.0,40.80441152620633,47.43416490252569,30.0,32.31098884280702,40.36087214122113,21.0,18.973665961010276,6.0,13.416407864998739,27.65863337187866,39.45883931389771,16,9,4.242640687119286
43.68065933568311,30.14962686336267,18.24828759089466,4.242640687119286,30.594117081556707,18.973665961010276,6.708203932499369,33.54101966249685,56.60388679233962,42.42640687119285,34.98571136907181,30.14962686336267,31.32091952673165,4,19,47.434164902525694
28.30194339616981,12.0,0.0,15.0,15.0,9.0,17.492855684535904,21.633307652783934,44.598206241955516,35.11409973215888,33.0,36.24913792078372,42.638011210655684,3,13,42.953463189829066
34.205262752974136,16.15549442140351,6.708203932499369,13.416407864998739,21.213203435596427,15.297058540778353,19.209372712298546,28.30194339616981,51.08815909777921,41.78516483155236,39.1152144312159,40.80441152620633,45.79301256742124,1,14,49.477267507411916
40.80441152620633,38.18376618407356,30.886890422961002,27.0,32.449961479175904,23.430749027719962,18.0,28.460498941515414,45.39823785126467,27.65863337187866,16.15549442140351,6.0,13.416407864998739,12,18,28.30194339616981
52.39274758971894,47.43416490252569,38.18376618407356,29.546573405388312,42.95346318982906,32.449961479175904,21.633307652783934,40.024992192379,57.3149195236284,39.45883931389771,27.65863337187866,13.416407864998739,6.0,12,22,39.0
24.186773244895647,40.024992192379,44.294469180700204,53.075418038862395,31.32091952673165,36.6196668472011,46.861498055439924,22.847319317591726,10.816653826391967,10.816653826391967,21.840329667841555,36.49657518178932,48.373546489791295,16,6,12.369316876852979
34.205262752974136,21.840329667841555,10.816653826391967,8.485281374238571,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,47.43416490252569,34.205262752974136,28.460498941515414,27.65863337187866,32.449961479175904,5,16,40.24922359499622
37.589892258425,39.1152144312159,34.205262752974136,33.54101966249685,31.89043743820395,25.63201123595259,24.73863375370596,25.80697580112788,39.0,21.0,9.0,6.0,18.0,14,16,20.12461179749811
22.847319317591726,36.124783736376884,39.0,46.861498055439924,27.166155414412252,30.886890422961002,40.36087214122113,18.24828759089466,15.297058540778353,4.242640687119286,15.297058540778353,30.14962686336267,42.1070065428546,15,8,8.485281374238571
23.430749027719962,33.13608305156178,34.205262752974136,40.80441152620633,24.186773244895647,25.63201123595259,33.941125496954285,15.297058540778353,21.0,3.0,9.0,24.0,36.0,14,10,9.0
16.15549442140351,21.213203435596427,22.847319317591726,31.89043743820395,12.36931687685298,15.0,26.832815729997478,4.242640687119286,24.186773244895647,12.36931687685298,15.0,26.832815729997478,37.94733192202055,10,10,21.0
16.970562748477143,3.0,12.36931687685298,27.166155414412252,6.0,13.416407864998739,27.65863337187866,15.0,34.98571136907181,30.0,32.31098884280702,40.36087214122113,49.20365840057018,4,9,39.1152144312159
41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888,3,18,48.373546489791295
26.832815729997478,12.36931687685298,3.0,15.297058540778353,13.416407864998739,6.0,16.15549442140351,19.209372712298546,42.42640687119285,32.31098884280702,30.0,33.54101966249685,40.36087214122113,4,13,40.024992192378996
17.492855684535904,30.14962686336267,33.54101966249685,42.42640687119285,21.213203435596427,25.80697580112788,36.6196668472011,12.36931687685298,15.297058540778353,4.242640687119286,15.297058540778353,30.14962686336267,42.1070065428546,13,8,13.41640786499874
6.708203932499369,13.416407864998739,21.633307652783934,35.11409973215888,6.708203932499369,18.24828759089466,33.13608305156178,8.485281374238571,24.186773244895647,21.840329667841555,27.65863337187866,39.1152144312159,49.658836071740545,7,7,31.320919526731647
42.95346318982906,42.638011210655684,36.24913792078372,33.0,36.124783736376884,28.30194339616981,24.0,30.886890422961002,45.0,27.0,15.0,0.0,12.0,14,18,25.632011235952593
35.11409973215888,21.213203435596427,9.486832980505138,6.708203932499369,21.840329667841555,10.816653826391967,8.485281374238571,25.80697580112788,49.20365840057018,36.6196668472011,31.32091952673165,30.594117081556707,34.98571136907181,4,16,42.953463189829066
30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0,2,13,45.89117562233507
25.63201123595259,9.486832980505138,17.492855684535904,31.32091952673165,18.24828759089466,23.430749027719962,34.98571136907181,27.166155414412252,44.598206241955516,42.1070065428546,44.598206241955516,51.61395160225576,59.39696961966999,0,8,51.35172830587107
38.18376618407356,44.598206241955516,42.1070065428546,43.68065933568311,36.24913792078372,33.13608305156178,35.11409973215888,28.30194339616981,34.205262752974136,17.492855684535904,9.486832980505138,15.0,25.63201123595259,17,14,12.0
39.45883931389771,28.460498941515414,17.492855684535904,9.0,27.0,15.0,0.0,28.460498941515414,51.0,36.124783736376884,28.30194339616981,24.0,26.832815729997478,6,18,40.80441152620632
24.186773244895647,16.970562748477143,12.0,19.209372712298546,12.36931687685298,3.0,15.297058540778353,13.416407864998739,36.6196668472011,24.186773244895647,21.0,25.80697580112788,34.205262752974136,7,13,31.320919526731647
36.124783736376884,26.832815729997478,16.970562748477143,12.36931687685298,24.186773244895647,12.36931687685298,4.242640687119286,24.73863375370596,46.95742752749558,31.89043743820395,24.186773244895647,21.213203435596427,25.80697580112788,7,17,36.6196668472011
21.633307652783934,33.0,35.11409973215888,42.638011210655684,24.0,26.832815729997478,36.124783736376884,15.0,18.0,0.0,12.0,27.0,39.0,14,9,9.486832980505136
51.7880295048962,45.79301256742124,36.124783736376884,26.832815729997478,41.78516483155236,30.886890422961002,19.209372712298546,39.45883931389771,57.706152185014034,40.024992192379,28.460498941515414,15.0,9.0,11,22,40.24922359499622
10.816653826391967,9.486832980505138,17.492855684535904,31.32091952673165,3.0,15.0,30.0,9.486832980505138,28.30194339616981,24.186773244895647,28.30194339616981,38.41874542459709,48.373546489791295,6,8,33.54101966249685
12.36931687685298,18.0,21.633307652783934,32.449961479175904,9.0,15.0,28.460498941515414,0.0,23.430749027719962,15.0,19.209372712298546,30.886890422961002,41.78516483155236,9,9,24.186773244895647
3.0,21.213203435596427,30.886890422961002,44.598206241955516,16.15549442140351,27.65863337187866,42.42640687119285,15.297058540778353,18.24828759089466,23.430749027719962,32.449961479175904,45.69463863518345,56.92099788303083,8,4,32.449961479175904
20.12461179749811,33.13608305156178,36.24913792078372,44.598206241955516,24.186773244895647,28.30194339616981,38.41874542459709,15.297058540778353,15.0,3.0,15.0,30.0,42.0,14,8,10.816653826391967
25.63201123595259,13.416407864998739,6.0,16.15549442140351,12.36931687685298,3.0,15.297058540778353,16.970562748477143,40.36087214122113,29.546573405388312,27.0,30.886890422961002,38.18376618407356,5,13,37.10795063055895
33.54101966249685,18.0,6.0,9.0,20.12461179749811,10.816653826391967,12.727922061357855,25.45584412271571,48.83646178829912,37.589892258425,33.54101966249685,34.205262752974136,39.1152144312159,3,15,44.598206241955516
18.0,16.15549442140351,16.15549442140351,25.80697580112788,8.485281374238571,8.485281374238571,21.840329667841555,6.708203932499369,30.0,18.973665961010276,18.973665961010276,27.65863337187866,37.589892258425,8,11,27.166155414412252
15.0,24.0,26.832815729997478,36.124783736376884,15.0,19.209372712298546,30.886890422961002,6.0,20.12461179749811,9.0,15.0,28.460498941515414,40.024992192379,11,9,18.248287590894662
54.08326913195984,51.08815909777921,42.638011210655684,35.11409973215888,45.79301256742124,36.124783736376884,26.832815729997478,41.78516483155236,57.0,39.0,27.0,12.0,0.0,14,22,37.10795063055895
15.0,34.205262752974136,42.638011210655684,55.072679252057455,27.65863337187866,37.589892258425,51.26402247190518,22.847319317591726,6.708203932499369,21.840329667841555,33.54101966249685,48.373546489791295,60.29925372672534,12,2,28.30194339616981
15.297058540778353,33.54101966249685,40.36087214122113,51.61395160225576,25.80697580112788,34.205262752974136,46.95742752749558,19.209372712298546,4.242640687119286,15.297058540778353,27.166155414412252,42.1070065428546,54.08326913195984,13,4,21.633307652783934
36.6196668472011,40.24922359499622,36.49657518178932,37.107950630558946,32.449961479175904,27.65863337187866,28.460498941515414,25.45584412271571,36.124783736376884,18.24828759089466,6.708203932499369,9.486832980505138,21.213203435596427,15,15,16.15549442140351
48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932,2,20,54.083269131959845
27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924,2,12,45.39823785126467
21.213203435596427,39.0,45.0,55.31726674375732,30.886890422961002,38.18376618407356,49.92995093127972,23.430749027719962,4.242640687119286,15.297058540778353,27.166155414412252,42.1070065428546,54.08326913195984,15,4,18.973665961010283
44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633,1,18,53.66563145999496
27.65863337187866,17.492855684535904,9.486832980505138,15.0,15.0,3.0,12.0,17.492855684535904,40.80441152620633,28.30194339616981,24.186773244895647,26.832815729997478,33.941125496954285,6,14,35.11409973215888
38.41874542459709,20.12461179749811,10.816653826391967,12.727922061357855,25.45584412271571,18.973665961010276,20.12461179749811,32.449961479175904,55.31726674375732,45.69463863518345,42.42640687119285,42.95346318982906,46.95742752749558,0,15,53.16013544000805
22.847319317591726,10.816653826391967,6.708203932499369,18.973665961010276,9.486832980505138,4.242640687119286,18.24828759089466,15.0,38.18376618407356,28.460498941515414,27.166155414412252,32.449961479175904,40.36087214122113,5,12,36.496575181789325
37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622,2,16,48.46648326421053
40.024992192379,27.65863337187866,16.15549442140351,6.0,27.166155414412252,15.297058540778353,3.0,29.546573405388312,52.478567053607705,38.18376618407356,30.886890422961002,27.0,29.546573405388312,5,18,43.26661530556787
25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912,2,11,45.09988913511872
17.492855684535904,36.6196668472011,44.598206241955516,56.60388679233962,29.698484809834994,39.1152144312159,52.39274758971894,24.186773244895647,4.242640687119286,21.213203435596427,33.13608305156178,48.093658625644196,60.07495318350236,13,2,26.83281572999748
22.847319317591726,6.708203932499369,16.15549442140351,30.594117081556707,15.297058540778353,21.213203435596427,33.54101966249685,24.186773244895647,41.78516483155236,39.1152144312159,41.78516483155236,49.20365840057018,57.3149195236284,1,8,48.373546489791295
36.49657518178932,25.63201123595259,15.0,9.486832980505138,24.0,12.0,3.0,25.63201123595259,48.373546489791295,33.941125496954285,26.832815729997478,24.186773244895647,28.30194339616981,6,17,39.1152144312159
50.28916384272063,46.861498055439924,38.41874542459709,31.32091952673165,41.677331968349414,31.89043743820395,22.847319317591726,37.94733192202055,54.08326913195984,36.124783736376884,24.186773244895647,9.486832980505138,4.242640687119286,13,21,35.11409973215888
18.24828759089466,36.24913792078372,42.638011210655684,53.413481444294575,28.30194339616981,36.124783736376884,48.373546489791295,21.213203435596427,3.0,15.0,27.0,42.0,54.0,14,4,20.12461179749811
25.63201123595259,44.294469180700204,51.08815909777921,61.846584384264915,36.6196668472011,44.598206241955516,56.60388679233962,29.698484809834994,6.708203932499369,21.840329667841555,33.54101966249685,48.373546489791295,60.29925372672534,16,2,24.186773244895647
34.205262752974136,39.0,36.124783736376884,37.94733192202055,30.886890422961002,27.166155414412252,29.546573405388312,23.430749027719962,33.13608305156178,15.297058540778353,4.242640687119286,12.36931687685298,24.186773244895647,15,14,13.41640786499874
39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372,3,17,46.957427527495575
4.242640687119286,15.0,24.186773244895647,37.94733192202055,9.486832980505138,21.213203435596427,36.124783736376884,10.816653826391967,22.847319317591726,22.847319317591726,29.698484809834994,41.677331968349414,52.39274758971894,7,6,32.31098884280702
21.213203435596427,15.0,12.36931687685298,21.633307652783934,9.486832980505138,4.242640687119286,18.24828759089466,10.816653826391967,34.205262752974136,22.847319317591726,21.213203435596427,27.65863337187866,36.6196668472011,7,12,30.59411708155671
21.840329667841555,40.24922359499622,46.861498055439924,57.62811813689564,32.449961479175904,40.36087214122113,52.478567053607705,25.45584412271571,3.0,18.24828759089466,30.14962686336267,45.09988913511872,57.078892771321335,15,3,21.840329667841555
29.546573405388312,42.0,43.68065933568311,49.92995093127972,33.0,35.11409973215888,42.638011210655684,24.0,20.12461179749811,9.0,15.0,28.460498941515414,40.024992192379,17,9,3.0
45.79301256742124,47.43416490252569,41.78516483155236,39.0,40.36087214122113,33.54101966249685,30.0,34.205262752974136,45.39823785126467,27.65863337187866,16.15549442140351,6.0,13.416407864998739,16,18,24.186773244895647
25.80697580112788,9.0,3.0,18.0,12.727922061357855,9.486832980505138,20.12461179749811,20.12461179749811,42.638011210655684,34.205262752974136,33.13608305156178,37.589892258425,44.598206241955516,3,12,42.42640687119285
9.486832980505138,24.186773244895647,35.11409973215888,49.47726750741192,21.213203435596427,33.13608305156178,48.093658625644196,21.840329667841555,21.213203435596427,29.698484809834994,39.1152144312159,52.39274758971894,63.56886030125128,7,2,38.41874542459709
25.80697580112788,36.124783736376884,37.107950630558946,43.26661530556787,27.166155414412252,28.460498941515414,36.124783736376884,18.24828759089466,21.213203435596427,4.242640687119286,9.486832980505138,24.186773244895647,36.124783736376884,15,10,6.0
4.242640687119286,23.430749027719962,32.449961479175904,45.69463863518345,17.492855684535904,28.460498941515414,42.95346318982906,15.0,15.297058540778353,21.213203435596427,30.886890422961002,44.598206241955516,56.04462507680822,9,4,30.0
34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414,2,15,47.434164902525694
28.30194339616981,39.1152144312159,40.024992192379,45.79301256742124,30.14962686336267,31.32091952673165,38.41874542459709,21.213203435596427,21.840329667841555,6.708203932499369,10.816653826391967,24.73863375370596,36.49657518178932,16,10,3.0
27.65863337187866,34.205262752974136,33.13608305156178,37.589892258425,25.63201123595259,24.186773244895647,30.0,17.492855684535904,27.0,9.0,3.0,18.0,30.0,14,12,10.816653826391967
